O,D,value
98,153,17.3
98,157,103.92
98,158,43.97
98,159,118.28
98,160,37.82
98,161,42.55
98,356,45.63
98,387,140
99,16,53.01
99,17,28.91
99,18,35.9
99,20,20.88
99,21,16.98
99,22,18.18
99,23,93.45
99,24,29.37
99,25,39.1
99,26,118.88
99,27,66.96
99,28,58.76
99,29,140.22
99,30,65.04
99,31,98.32
99,32,209.07
99,33,103.49
99,34,88.12
99,35,33.56
99,36,81.41
99,85,23.8
99,86,18.53
99,87,27.81
99,88,48.45
99,91,112.07
99,93,83.76
99,95,94.72
99,97,207.27
99,98,196.7
99,100,223.09
99,101,146.13
99,102,59.31
99,103,27.38
99,104,30.82
99,106,180.02
99,107,93.47
99,108,90.14
99,109,68.33
99,110,71.68
99,111,164.73
99,112,29.75
99,113,84.24
99,115,22.89
99,116,34.17
99,118,43.76
99,121,31.09
99,123,27.17
99,147,21.13
99,157,17.27
99,159,19.59
99,356,85.29
99,357,26.37
99,381,24
99,382,37
99,387,119
100,16,23.76
100,18,21.6
100,20,20.08
100,23,39.28
100,24,24.3
100,25,63.98
100,26,89.96
100,27,32.27
100,28,26.47
100,29,64.74
100,30,46.35
100,31,39.72
100,32,86.94
100,33,40.06
100,34,38.05
100,36,39.73
100,81,18.44
100,82,17.04
100,85,42.55
100,86,29.5
100,87,43.9
100,88,74.88
100,89,21.47
100,91,183.97
100,92,18.42
100,93,136.58
100,95,151.41
100,96,16.92
100,97,154.82
100,98,309.62
100,99,178.16
100,101,64.47
100,102,87.29
100,103,39.22
100,104,41.22
100,106,81.88
100,107,125.94
100,108,47.92
100,109,66.33
100,110,29.91
100,111,68.32
100,112,21.72
100,113,59.65
100,115,17.07
100,116,17.23
100,118,17.22
100,121,24.88
100,123,19.99
100,147,32.47
100,157,26.38
100,159,33.58
100,161,21.14
100,356,34.6
101,16,40.77
101,17,34.05
101,18,37.57
101,19,17.04
101,22,20.52
101,23,65.12
101,24,18.62
101,25,16.3
101,26,75.71
101,27,47.85
101,28,69.55
101,29,158.84
101,30,40.33
101,31,68.62
101,32,132.71
101,33,131.58
101,34,108.75
101,35,33.98
101,36,98.45
101,88,18.79
101,91,42.07
101,93,30.37
101,95,34.86
101,97,128.91
101,98,72.28
101,99,169
101,100,85.89
101,102,25.73
101,106,77.27
101,107,40.72
101,108,51.37
101,109,40.13
101,110,86.08
101,111,198.03
101,112,41.13
101,113,99.73
101,114,17.33
101,115,40.53
101,116,23.34
101,118,24.77
101,121,34.92
101,123,30.43
101,356,75.54
102,23,21.39
102,25,34.09
102,26,46.46
102,27,17.91
102,28,17.25
102,29,46.62
102,30,23.7
102,31,25.15
102,32,47.6
102,33,24.56
102,34,28.03
102,36,17.38
102,85,21.94
102,86,21.76
102,87,40.24
102,88,66.4
102,89,21.07
102,91,89.16
102,92,29.23
102,93,122.24
102,95,145.59
102,96,25.49
102,97,73.05
102,98,161.27
102,99,101.77
102,100,180.62
102,101,33.18
102,103,166.52
102,104,241.69
102,105,51.73
102,106,128.58
102,107,221.44
102,108,67.22
102,109,119.97
102,110,34.6
102,111,93.45
102,113,48.74
102,116,24.92
102,118,30.73
102,121,16.81
102,123,18.88
102,147,28.01
102,157,25.99
102,159,35.17
102,160,16.85
102,161,28.58
102,275,24.11
102,279,43.37
102,287,20.58
102,288,17.04
102,295,30.12
102,296,27.24
102,297,18.74
102,356,56.18
103,25,16.15
103,86,17.79
103,87,33.92
103,88,31.96
103,89,19.15
103,91,28.23
103,92,25.6
103,93,60.36
103,95,66.51
103,96,22.13
103,97,21.86
103,98,47.53
103,99,29.03
103,100,50.49
103,102,121.15
103,104,59.27
103,105,46.58
103,106,33.72
103,107,55.19
103,108,21.13
103,109,33.55
103,111,26.27
103,147,25.64
103,157,22.93
103,159,30.54
103,161,24.32
103,275,20.8
103,279,39.83
103,287,21.42
103,296,24.24
103,356,29.46
104,25,18.74
104,26,25.51
104,29,37.32
104,31,16.37
104,32,32.86
104,33,19.29
104,34,23.46
104,87,22.14
104,88,34.38
104,91,46.93
104,92,16.77
104,93,66.78
104,95,82.67
104,97,41.08
104,98,87.16
104,99,57.84
104,100,98.82
104,101,22.81
104,102,292.42
104,103,93.34
104,105,102.87
104,106,76.92
104,107,123.97
104,108,116.21
104,109,217.41
104,110,26.58
104,111,75.16
104,112,25.63
104,113,83.02
104,115,19.05
104,116,44.99
104,117,18.5
104,118,54.1
104,119,23.17
104,121,29.71
104,123,35.12
104,159,16.74
104,277,19.72
104,279,22.92
104,287,30.88
104,288,34.49
104,295,54.99
104,296,45.02
104,297,33.87
104,298,17.3
104,303,16.11
104,356,34.79
105,93,22.62
105,95,28.51
105,98,16.99
105,100,17.66
105,102,49.86
105,103,63.96
105,104,84.87
105,107,21.19
105,108,22.01
105,109,39.45
105,287,21.34
105,296,28.87
106,16,31.47
106,17,22.63
106,18,27.83
106,23,56.35
106,24,18.3
106,25,24.05
106,26,65.77
106,27,39.1
106,28,49
106,29,120.02
106,30,38.83
106,31,53.85
106,32,118.99
106,33,58.4
106,34,71.68
106,35,24.4
106,36,48.81
106,88,30.41
106,91,64.54
106,93,46.28
106,95,55.62
106,97,114.71
106,98,113.35
106,99,251.47
106,100,127.28
106,101,87.58
106,102,101.46
106,103,38.74
106,104,53.06
106,107,148.22
106,108,164.36
106,109,111.42
106,110,90.15
106,111,245.49
106,112,39.59
106,113,132.2
106,115,32.24
106,116,63.71
106,117,17.06
106,118,69.83
106,119,21.12
106,121,43.78
106,123,49.94
106,303,16.96
106,356,96.76
106,357,26.54
107,18,17.5
107,23,27.03
107,24,19
107,25,42.88
107,26,60.38
107,27,22.7
107,28,26.85
107,29,64.96
107,30,30.82
107,31,32.09
107,32,64.61
107,33,36.98
107,34,40
107,36,27.68
107,85,29.07
107,86,17.69
107,87,27.87
107,88,51.72
107,91,118.72
107,93,88.04
107,95,105.69
107,97,102.75
107,98,210.24
107,99,137.67
107,100,244.67
107,101,47.54
107,102,206.64
107,103,69.82
107,104,94.46
107,105,20.32
107,106,175.72
107,108,91.92
107,109,160.11
107,110,47.44
107,111,134.49
107,112,21.23
107,113,78.73
107,115,21.19
107,116,41.42
107,118,45.18
107,119,19.77
107,121,29.87
107,123,33.54
107,147,21.02
107,157,17.79
107,159,20.38
107,356,51.29
108,16,28.22
108,17,18
108,18,18.53
108,23,41.25
108,26,41.52
108,27,28.76
108,28,37.44
108,29,97.64
108,30,27.5
108,31,37.87
108,32,81.02
108,33,47.16
108,34,55.56
108,35,17.19
108,36,35.79
108,91,36.39
108,93,28.12
108,95,32.25
108,97,69.67
108,98,64.2
108,99,149.36
108,100,71.24
108,101,63.42
108,102,58.89
108,103,21.27
108,104,86.7
108,105,19.1
108,106,191.5
108,107,86.66
108,109,189.1
108,110,75.85
108,111,191.61
108,112,87.87
108,113,273.66
108,115,61.94
108,116,142.62
108,117,24.85
108,118,157.64
108,119,31.47
108,120,25.68
108,121,99.91
108,122,20.39
108,123,108.3
108,295,24.09
108,296,17.5
108,303,33.37
108,356,124.05
108,357,29.4
108,387,20
109,16,16.66
109,23,23.71
109,25,21.03
109,26,29.6
109,27,17.49
109,28,24.57
109,29,59.12
109,31,22.99
109,32,50.15
109,33,26.26
109,34,35.35
109,36,24.02
109,88,23.32
109,91,53.9
109,93,44.29
109,95,50.08
109,97,47.33
109,98,102.47
109,99,91.63
109,100,112.49
109,101,38.85
109,102,98.75
109,103,37.27
109,104,149.96
109,105,31.87
109,106,116.12
109,107,139.69
109,108,169.5
109,110,44.44
109,111,117.09
109,112,39.59
109,113,132.19
109,115,30.05
109,116,66.72
109,117,30.09
109,118,82.25
109,119,34.68
109,121,49.91
109,123,57.84
109,295,26.31
109,296,22.32
109,297,18.91
109,303,25.99
109,356,57.41
109,387,51
110,5,22.3
110,16,42.84
110,17,43.43
110,18,52.17
110,19,21.46
110,22,26.95
110,23,68
110,26,59
110,27,49.73
110,28,90.36
110,29,218.43
110,30,32.9
110,31,65.45
110,32,97.77
110,33,203.51
110,34,163.89
110,35,76.87
110,36,220.66
110,91,26.17
110,93,20.34
110,95,23.76
110,97,87.51
110,98,50.3
110,99,94.95
110,100,48.83
110,101,105.57
110,102,34.61
110,104,23.87
110,106,110.85
110,107,56.79
110,108,84.62
110,109,57.11
110,111,390.77
110,112,302.55
110,113,209.12
110,114,131.31
110,115,244.93
110,116,35.02
110,118,46.38
110,120,76.88
110,121,94.54
110,122,61.3
110,123,104.36
110,124,31.19
110,356,958.06
110,357,94.4
110,359,29.29
111,5,20.18
111,16,47.33
111,17,42.18
111,18,44.41
111,19,17.31
111,22,24.54
111,23,77.02
111,24,24.19
111,25,17.72
111,26,85.83
111,27,58.67
111,28,75.06
111,29,186.52
111,30,46.53
111,31,77.61
111,32,150.75
111,33,146.68
111,34,120.11
111,35,39.2
111,36,114.53
111,87,16.97
111,88,21.27
111,91,46.65
111,93,39.07
111,95,40.3
111,97,138.12
111,98,84.88
111,99,185.37
111,100,98.72
111,101,201.32
111,102,68.34
111,103,24.17
111,104,53.99
111,106,226.21
111,107,109.2
111,108,176.78
111,109,108.1
111,110,305.11
111,112,132.14
111,113,356.76
111,114,52.37
111,115,119.11
111,116,71.53
111,118,77.51
111,119,23.77
111,120,40.38
111,121,128.94
111,122,33.24
111,123,114.25
111,303,17.66
111,356,342.48
111,357,43.92
111,381,27
111,382,36
112,16,28.27
112,17,22.94
112,18,29.38
112,23,45
112,26,33.28
112,27,29.09
112,28,46.4
112,29,104.68
112,30,17.9
112,31,41.34
112,32,28.63
112,33,57.93
112,34,62.29
112,35,25.84
112,36,79.15
112,91,18.27
112,93,18.3
112,97,37.43
112,98,25.92
112,99,34.38
112,100,31.1
112,101,38.16
112,104,17.44
112,106,37.06
112,107,24.77
112,108,75.28
112,109,39.16
112,110,243.11
112,111,126.33
112,113,239.02
112,114,48.32
112,115,274.05
112,116,34.47
112,118,51.17
112,120,89.42
112,121,105.29
112,122,72.42
112,123,115.77
112,124,38.74
112,356,513.18
112,357,125.77
112,358,19.88
112,359,38.82
113,16,22.51
113,18,27.59
113,23,34.79
113,26,38.07
113,27,21.93
113,28,26.47
113,29,63.74
113,30,18.23
113,31,26.73
113,32,53.6
113,33,43.86
113,34,33.5
113,35,19.64
113,36,46.02
113,87,17.19
113,88,23.45
113,91,30.15
113,93,40.07
113,95,23.19
113,97,54.72
113,98,51.47
113,99,67.66
113,100,60.09
113,101,70.73
113,102,29.79
113,104,41.22
113,106,88.19
113,107,43.76
113,108,163.24
113,109,84.41
113,110,131.52
113,111,248.55
113,112,168.72
113,114,27.39
113,115,152.21
113,116,75.04
113,118,86.76
113,119,21.65
113,120,54.25
113,121,182.71
113,122,46.63
113,123,170
113,124,22.02
113,303,18.02
113,305,17.6
113,356,252.22
113,357,72.32
113,359,30.44
113,360,21.46
113,387,70
114,16,16.35
114,23,19.94
114,28,30.05
114,29,75.91
114,31,17.04
114,32,17.39
114,33,34.1
114,34,38.78
114,35,43.56
114,36,139.03
114,97,18.52
114,99,17.43
114,101,21.53
114,106,21.4
114,110,133.86
114,111,71.69
114,112,63.42
114,113,42.31
114,115,126.31
114,120,18.29
114,121,23.42
114,122,16.59
114,123,23.1
114,356,710.34
114,357,66.2
114,359,19.56
115,16,29.08
115,17,18.87
115,18,25.87
115,23,40.05
115,26,30.22
115,27,24.72
115,28,38.04
115,29,84.9
115,30,16.09
115,31,27.78
115,32,22.71
115,33,40.58
115,34,48.21
115,35,49.52
115,36,135.28
115,91,17.99
115,93,17.52
115,97,31.93
115,98,22.54
115,99,30.46
115,100,26.31
115,101,36.9
115,106,32.19
115,107,22.11
115,108,58.13
115,109,30.24
115,110,177.2
115,111,104.08
115,112,246.6
115,113,179.39
115,114,93.38
115,116,37.6
115,118,54.53
115,120,69.97
115,121,100.5
115,122,64.48
115,123,121.34
115,124,45.1
115,356,1001.42
115,357,217.28
115,358,33.04
115,359,90.46
115,360,22.42
116,23,17.73
116,26,17.15
116,28,17.96
116,29,39.19
116,31,16.9
116,32,32.91
116,33,20.73
116,34,23.76
116,36,16.93
116,93,16.71
116,97,29.29
116,98,28
116,99,61.07
116,100,31.89
116,101,26.09
116,102,25.11
116,104,37.74
116,106,74.63
116,107,36.71
116,108,152.6
116,109,78.88
116,110,32.81
116,111,82.96
116,112,36.41
116,113,120.04
116,115,38.09
116,117,26.02
116,118,246.03
116,119,37.92
116,120,32.5
116,121,148.36
116,122,32.57
116,123,163.99
116,295,23.48
116,297,19.3
116,303,56.27
116,356,48.13
117,99,19.12
117,100,19.47
117,104,25.29
117,106,24.94
117,107,21.13
117,108,36.71
117,109,50.17
117,111,26.11
117,113,31.63
117,116,37.42
117,118,50.34
117,119,18.22
117,121,27.24
117,123,36.29
117,303,18.19
117,356,18.4
118,16,18.46
118,23,23.71
118,26,23.96
118,27,16.86
118,28,22.36
118,29,50.48
118,31,23.63
118,32,43.4
118,33,26.41
118,34,34.82
118,36,24.99
118,91,21.26
118,93,21.11
118,95,18.67
118,97,39.55
118,98,35.15
118,99,80.77
118,100,39.36
118,101,35.26
118,102,36.92
118,104,53.4
118,106,100.62
118,107,54.11
118,108,204.08
118,109,111.24
118,110,40.56
118,111,109.04
118,112,61.51
118,113,157.02
118,115,58.37
118,116,282.67
118,117,39.2
118,119,142.96
118,120,53.81
118,121,222.78
118,122,120.61
118,123,625
118,124,33.74
118,287,16.43
118,295,32.48
118,296,27.14
118,297,63.61
118,298,30.79
118,303,215.37
118,305,69.45
118,312,25.35
118,346,20.33
118,356,98.05
118,357,25.74
118,359,33.09
118,387,17
119,99,22.65
119,100,22.45
119,104,25.63
119,106,30.83
119,107,22.33
119,108,46.9
119,109,53.07
119,111,32.77
119,113,37.56
119,116,47.53
119,117,16.92
119,118,160.31
119,121,37.57
119,122,16.84
119,123,101.61
119,295,16.12
119,297,35.44
119,303,56.11
119,356,22.17
120,29,34.71
120,34,18.59
120,36,23.25
120,108,23.59
120,110,61.37
120,111,40.95
120,112,97.84
120,113,71.84
120,115,76.04
120,116,29.83
120,118,41.15
120,121,96.13
120,122,61.24
120,123,84.69
120,124,31.24
120,356,143.84
120,357,45.28
120,358,16.16
120,359,41.35
121,23,23.15
121,26,23.06
121,28,24.55
121,29,51.27
121,31,21.94
121,32,33.76
121,33,31.94
121,34,26.31
121,36,32.2
121,88,18.9
121,91,21.34
121,93,27.88
121,95,17.53
121,97,31.42
121,98,41.29
121,99,44.98
121,100,45.04
121,101,43.71
121,102,21.29
121,104,28.54
121,106,59.03
121,107,32.1
121,108,121.28
121,109,59.21
121,110,93.12
121,111,162.66
121,112,141.15
121,113,324.57
121,114,19.94
121,115,114.68
121,116,158.23
121,117,21.64
121,118,216.41
121,119,34.98
121,120,118.5
121,122,82.89
121,123,434.36
121,124,42.64
121,303,47.47
121,305,46.55
121,356,181.35
121,357,48.81
121,359,47.16
121,382,16
121,383,16
122,23,17.62
122,29,35.26
122,34,17.32
122,36,23.97
122,108,26.2
122,110,61.25
122,111,34.87
122,112,92.03
122,113,68.44
122,115,77.16
122,116,33.02
122,118,114.45
122,119,18.76
122,120,76.03
122,121,85.84
122,123,225.25
122,124,51.2
122,303,26.27
122,304,24.09
122,305,26.41
122,356,149.7
122,357,42.7
122,359,74.34
122,382,16
122,383,19
123,16,18.91
123,18,17.72
123,23,23.82
123,26,19.94
123,28,18.86
123,29,42.82
123,31,18.15
123,32,24.64
123,33,21.95
123,34,22.65
123,36,30.32
123,91,21.03
123,93,22.95
123,97,28.35
123,98,33.49
123,99,46.9
123,100,36.59
123,101,34.37
123,102,24.16
123,104,28.88
123,106,55.73
123,107,35.38
123,108,111.1
123,109,62.79
123,110,81.21
123,111,121.99
123,112,111.62
123,113,239.94
123,114,20.66
123,115,112.25
123,116,153.86
123,117,24.18
123,118,531.59
123,119,77.16
123,120,92.4
123,121,378.4
123,122,197.93
123,124,57.17
123,295,16.43
123,296,16.02
123,297,35.17
123,298,17.8
123,303,122.52
123,304,24.51
123,305,112.28
123,307,17.36
123,314,27.25
123,356,164.49
123,357,50.44
123,359,57.45
123,360,19.52
123,379,16
124,29,30.76
124,34,17.62
124,36,29.03
124,108,17.47
124,110,54.08
124,111,28.29
124,112,83.41
124,113,58.33
124,114,17.62
124,115,98.78
124,116,20.84
124,118,54.95
124,120,65.27
124,121,71.01
124,122,87.9
124,123,110.59
124,356,299.38
124,357,76.97
124,359,193.12
124,360,31.66
125,38,25.61
125,41,29.06
125,55,18.41
125,56,94.96
125,57,39.94
125,58,51.3
125,59,59.62
125,60,40.45
125,61,75.57
125,63,18.94
125,64,48.33
125,65,22.05
125,77,19.19
125,127,66.64
125,128,49.51
125,129,105.81
125,130,86.49
125,131,54.68
125,132,116.54
125,133,71.98
125,134,73.09
125,135,29.61
125,136,50.23
125,137,47.72
125,138,20.51
125,139,19
125,141,29.09
125,142,99
125,144,16.23
125,146,18.99
125,148,22.08
125,149,37.91
125,154,24.34
125,166,17.4
125,170,45.77
125,172,48.69
125,178,55.84
125,179,22
125,182,23.91
126,56,16.56
126,57,21.76
126,125,16.97
126,128,25.22
126,132,18.41
126,170,22.59
126,172,24.15
126,178,28.39
127,56,43.87
127,57,19.8
127,58,26.97
127,59,26.24
127,60,17.14
127,61,36.79
127,64,23.78
127,77,20.33
127,125,47.43
127,128,80.52
127,129,47.4
127,130,42.29
127,131,92.73
127,132,194.17
127,133,33.93
127,134,32.79
127,135,30.31
127,136,81.16
127,137,82.09
127,138,28.72
127,139,26.52
127,140,23.41
127,141,48.9
127,142,164.78
127,143,24.87
127,144,25.58
127,145,19.36
127,146,32.14
127,147,21.4
127,148,35.6
127,149,63.86
127,154,40.37
127,170,19.94
127,172,21.13
127,178,91.04
127,179,29.01
127,182,35.22
128,127,19.68
128,131,17.05
128,132,40.04
128,136,18.78
128,137,16.31
128,138,23.82
128,142,36.18
128,149,17.47
128,170,20.78
128,172,23.12
128,178,71.77
128,179,29.12
128,182,35.29
129,37,21.9
129,39,24.82
129,41,103.86
129,43,18.42
129,44,36.8
129,46,42.69
129,56,26.32
129,58,159.14
129,59,35.06
129,60,127
129,61,71.74
129,62,27.07
129,63,77.98
129,64,207.75
129,65,81.25
129,67,18.97
129,68,20.74
129,69,62.99
129,76,30.87
129,77,80.88
129,78,25.91
129,80,32.55
129,81,62.85
129,125,27.42
129,130,81.95
129,131,193.21
129,132,108.73
129,133,256.86
129,134,254.44
129,135,115.71
129,136,187.07
129,141,106.25
129,142,96.8
129,143,44.48
129,145,54.01
129,146,68.99
129,147,57.95
129,148,85.75
129,153,29.67
129,154,23.5
129,158,21.62
130,41,56.82
130,44,19.32
130,46,21.32
130,56,53.9
130,57,20.81
130,58,85.26
130,59,53.51
130,60,68.21
130,61,103.53
130,63,42.91
130,64,104.14
130,65,45.2
130,69,30.26
130,77,45.37
130,80,17.12
130,81,33.15
130,125,50.46
130,127,35.99
130,128,27.65
130,129,188.14
130,131,102.24
130,132,206.12
130,133,134.32
130,134,129.29
130,135,57.25
130,136,103.8
130,137,28.8
130,141,60.96
130,142,185.74
130,143,28.33
130,144,21.07
130,145,29.6
130,146,40.33
130,147,30.63
130,148,50.82
130,149,23.95
130,153,17.64
130,154,37.39
130,170,26.95
130,172,27.15
130,178,30.8
131,37,26.9
131,39,17.46
131,41,67.03
131,44,26
131,46,28.94
131,56,20.66
131,58,109.05
131,59,24.08
131,60,94.45
131,61,50.89
131,62,19.67
131,63,56.81
131,64,141.62
131,65,59.57
131,69,46.52
131,76,33.48
131,77,113.4
131,78,37.12
131,80,46.03
131,81,89.9
131,83,20.09
131,125,21.26
131,127,43.09
131,128,34.49
131,129,270.7
131,130,61.82
131,132,260.93
131,133,189.6
131,134,189.85
131,135,168.06
131,136,455.33
131,137,35.69
131,138,17.36
131,141,269.46
131,142,231.8
131,143,116.01
131,144,30.79
131,145,110.04
131,146,173.05
131,147,113.23
131,148,203.99
131,149,30.29
131,153,66.3
131,154,56.62
131,155,16.77
131,157,26.4
131,158,44.74
131,160,17.92
131,178,31.68
132,41,40.91
132,46,18.11
132,56,39.62
132,57,18.59
132,58,63.5
132,59,37.11
132,60,48.15
132,61,77.27
132,63,31.73
132,64,78.2
132,65,30.33
132,69,23.88
132,76,19.89
132,77,62.02
132,78,19.89
132,80,24.64
132,81,46.59
132,125,36.84
132,127,85.95
132,128,64.54
132,129,135.75
132,130,111.4
132,131,242.6
132,133,94.18
132,134,91.94
132,135,83.05
132,136,231.36
132,137,68.94
132,138,31.9
132,139,23.76
132,140,20.15
132,141,143.18
132,142,437.59
132,143,61.55
132,144,55.92
132,145,55.53
132,146,92.19
132,147,62.63
132,148,111.06
132,149,57.93
132,153,38.66
132,154,94.84
132,158,25.94
132,178,78.91
132,179,24.99
132,182,28.79
133,4,21.36
133,5,30.1
133,6,19.69
133,7,21.71
133,8,39.98
133,9,37.05
133,10,39.5
133,11,19.82
133,13,25.4
133,14,29.01
133,15,19.62
133,16,34.96
133,17,20.14
133,18,37.92
133,20,16.13
133,23,20.71
133,26,16.83
133,37,55.04
133,39,24.6
133,41,108.65
133,43,37.23
133,44,36.83
133,45,56.57
133,46,61.37
133,48,25.74
133,49,16.49
133,50,30.66
133,58,122.42
133,59,18.59
133,60,45.89
133,61,29.75
133,62,69
133,63,87
133,64,657.52
133,65,80.13
133,66,26.23
133,67,58.69
133,68,64.57
133,69,203.2
133,72,24.06
133,73,54.95
133,76,116.29
133,77,215.63
133,78,77.79
133,79,23
133,80,59.18
133,81,115.38
133,82,25.99
133,83,24
133,84,17.31
133,85,16.12
133,87,20.09
133,129,88.87
133,130,30.9
133,131,46.16
133,132,29.24
133,134,227.02
133,135,273.28
133,136,176.16
133,141,38.66
133,142,30.3
133,143,16.08
133,145,126.94
133,146,64.69
133,147,136.83
133,148,71.96
133,153,21.9
133,154,16.36
133,157,30.77
133,158,20.81
133,377,32
133,387,35
134,8,19.85
134,37,31.91
134,39,21.72
134,41,76.66
134,43,17.09
134,44,30.55
134,45,19
134,46,48.84
134,58,89.4
134,59,18.56
134,60,58.57
134,61,34.17
134,62,31.39
134,63,90.02
134,64,289.16
134,65,111.3
134,67,21.53
134,68,26.94
134,69,88.32
134,73,20.04
134,76,36.63
134,77,93.79
134,78,30.05
134,80,38.26
134,81,69.55
134,129,114.31
134,130,31.58
134,131,58.96
134,132,36.85
134,133,365.07
134,135,128.5
134,136,208.16
134,141,45.25
134,142,38.95
134,143,20.16
134,145,55.32
134,146,70.39
134,147,64.86
134,148,80.94
134,153,20.93
134,154,21.06
134,387,33
135,5,17.44
135,6,17.48
135,7,17.64
135,8,41.68
135,9,61.58
135,10,39.82
135,11,35.03
135,12,19.08
135,13,31.49
135,14,29.01
135,15,17.49
135,16,40.04
135,17,19.94
135,18,33.34
135,37,91.5
135,41,65.08
135,44,16.83
135,45,22.9
135,46,26.45
135,58,71.76
135,60,29.43
135,61,17.07
135,62,32.93
135,63,41.01
135,64,309.48
135,65,46.19
135,66,19.62
135,67,25.67
135,68,39.13
135,69,93.64
135,73,32.17
135,76,135.07
135,77,432.52
135,78,148.01
135,79,28.75
135,80,111.8
135,81,226.23
135,82,48.85
135,83,54.06
135,84,29.38
135,85,30.07
135,86,22.16
135,87,40.35
135,129,62.92
135,130,22.43
135,131,69.87
135,132,41.33
135,133,358.88
135,134,131.39
135,136,347.65
135,141,58.86
135,142,40.04
135,143,24
135,145,292.04
135,146,134.54
135,147,313.92
135,148,150.68
135,153,28.01
135,154,25.68
135,157,64.83
135,158,34.19
135,159,21.46
136,7,19.43
136,8,26.92
136,9,33.22
136,10,27.74
136,11,27.58
136,12,17.98
136,13,28.76
136,14,24.48
136,15,16.68
136,16,44.19
136,17,18.7
136,18,32.93
136,23,19.83
136,37,51.88
136,39,24.04
136,41,94.85
136,43,18.72
136,44,25.8
136,46,40.54
136,58,105.64
136,59,19.85
136,60,53.2
136,61,40.45
136,62,20.01
136,63,72.13
136,64,234.42
136,65,77.71
136,67,20.08
136,68,31.12
136,69,63.15
136,73,23.23
136,76,84.28
136,77,262.64
136,78,87.97
136,79,17.15
136,80,102.36
136,81,207.18
136,82,37.87
136,83,49.88
136,84,26.72
136,85,27.25
136,86,22.07
136,87,30.64
136,127,21.9
136,128,16.59
136,129,122.9
136,130,49.25
136,131,199.38
136,132,121.65
136,133,259.99
136,134,231.92
136,135,369.48
136,137,23.24
136,138,16.03
136,141,165.12
136,142,149.13
136,143,75.65
136,144,21.64
136,145,217.66
136,146,338.19
136,147,243.66
136,148,387.79
136,149,38.67
136,153,80.96
136,154,83.31
136,155,27.51
136,157,55.99
136,158,79.75
136,159,18.1
136,160,26.92
137,56,22.19
137,61,17.02
137,64,17.22
137,81,25.25
137,125,22.27
137,127,52.84
137,128,39.98
137,129,24.26
137,130,20.09
137,131,44.65
137,132,96.22
137,133,21.7
137,134,17.7
137,135,21.07
137,136,52.45
137,138,51.98
137,139,52.98
137,140,46.16
137,141,86.2
137,142,285.3
137,143,50.88
137,144,47.33
137,145,34.14
137,146,52.86
137,147,36.22
137,148,63.89
137,149,125.23
137,150,16.53
137,151,21.37
137,152,21.36
137,153,27.89
137,154,80.98
137,158,18.75
137,178,62.54
137,179,23.01
137,182,72.24
137,183,18.05
137,184,24.19
137,188,31.81
137,189,27.05
137,190,19.4
137,387,35
138,127,22.21
138,128,50.76
138,131,20.85
138,132,36.5
138,136,21.69
138,137,52.03
138,139,21.44
138,140,17.27
138,141,33.22
138,142,101.5
138,143,18.8
138,144,16.62
138,146,22.76
138,147,17.75
138,148,27.7
138,149,49.87
138,154,32.93
138,172,17.34
138,178,86.83
138,179,32.96
138,182,101.59
138,183,28.79
138,184,29.55
138,188,36.89
138,189,30.95
138,190,21.75
138,191,20.75
139,127,18.98
139,131,16.66
139,132,36.09
139,136,20.48
139,137,58.83
139,138,19.22
139,140,56.48
139,141,35.23
139,142,106.85
139,143,62.73
139,144,60.99
139,146,19.82
139,147,43.18
139,148,77.55
139,149,157.21
139,150,20.56
139,151,25.66
139,152,25.32
139,153,35.3
139,154,99.97
139,156,21.65
139,158,19.56
139,178,23.15
139,182,29.78
139,184,24.11
139,188,42.52
139,189,35.56
139,190,26.73
139,191,21.71
140,132,19.12
140,137,29.42
140,139,36.97
140,141,16.63
140,142,56.72
140,143,35.48
140,144,32.1
140,147,23.79
140,148,41.05
140,149,83.31
140,153,17.7
140,154,51.64
140,178,33.21
140,182,43.95
140,184,36.79
140,188,50.18
140,189,42.04
140,190,33.04
140,191,25.29
141,11,17.06
141,18,20
141,37,33.77
141,41,45.53
141,44,16.39
141,46,18.98
141,58,60.77
141,60,43.38
141,61,30.52
141,63,34.39
141,64,94.16
141,65,38.6
141,69,31.89
141,76,28.4
141,77,91.91
141,78,34.75
141,80,67.76
141,81,136.73
141,82,24.86
141,83,37.26
141,84,20.26
141,87,20.99
141,127,22.18
141,128,22.4
141,129,129.55
141,130,37.3
141,131,232.26
141,132,138.79
141,133,115.54
141,134,109.08
141,135,129.66
141,136,285.19
141,137,60.14
141,138,32.95
141,139,24.81
141,140,20.76
141,142,400.96
141,143,209.17
141,144,57.49
141,145,193.03
141,146,303.76
141,147,210.38
141,148,358.08
141,149,63.6
141,152,16.78
141,153,115.25
141,154,116.53
141,155,30.52
141,156,25.43
141,157,51.1
141,158,79.28
141,159,28.97
141,160,30.71
141,178,18.49
141,182,18.82
141,387,16
142,16,20.2
142,37,21.23
142,41,33.78
142,56,29.07
142,58,49.1
142,59,30.15
142,60,31.5
142,61,58.17
142,63,23.97
142,64,70.09
142,65,22.61
142,69,22.13
142,76,23.31
142,77,65.59
142,78,21.82
142,80,47.69
142,81,92.03
142,82,17.12
142,83,25.4
142,87,18.94
142,125,27.04
142,127,54.96
142,128,52.89
142,129,91.46
142,130,82.21
142,131,163.88
142,132,330.52
142,133,74.19
142,134,75.67
